UF,INSTITUICAO,MODALIDADE,NOME_POLO_OU_CAMPUS,MUNICIPIO_POLO,CURSO,URL_FONTE,URL_DOWNLOAD_PDF,URL_DOWNLOAD_PDF_LIMPA,STATUS_LINK,HASH_OU_ID_PDF_CANONICO,PPC_COMPARTILHADO,GRUPO_COMPARTILHAMENTO_ID,QTD_POLOS_NO_GRUPO,TIPO_VINCULO,ANO_PPC,LOCALIDADE_DOCUMENTO,NOME_ARQUIVO_LOCAL,CAMINHO_ARQUIVO_LOCAL,EVIDENCIA_MINIMA,OBS,ACAO_RECOMENDADA,DOC_ID
CE,UECE,Educação Presencial,Campus Quixadá,Quixadá,Licenciatura em Matematica,https://www.uece.br/sate/cursos/graduacao/licenciatura-em-matematica/,https://www.uece.br/sate/wp-content/uploads/sites/58/2019/12/PPCMATEMATICA.pdf,https://www.uece.br/sate/wp-content/uploads/sites/58/2019/12/PPCMATEMATICA.pdf,OK_PDF,7BA65BC761752E37F131DA249467EB7B623E13013D932D7C7D58CB9170E9239D,SIM,,16,INSTITUCIONAL_COMPARTILHADO,NAO_ENCONTRADO,POLO__Campus_Quixada__Quixada,CE__Universidade_Estadual_do_Ceara_UECE__EAD__POLOS_16__Itarema_Lavras_da_Mangabeira_Piquet_Carneiro_Caninde_Quixeramobim_Quiterianopolis_Caucaia___NAO_ENCONTRADO__DOC0002.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\CE\CE__Universidade_Estadual_do_Ceara_UECE__EAD__POLOS_16__Itarema_Lavras_da_Mangabeira_Piquet_Carneiro_Caninde_Quixeramobim_Quiterianopolis_Caucaia___NAO_ENCONTRADO__DOC0002.pdf,OK_PDF,"Não foi localizada, em fonte oficial pública, menção textual direta ao polo Professora Francisca Edite Coelho Simão/Pedra Branca dentro do PPC; como se trata do único PPC EaD de Matemática publicado, ele é o documento de referência para todos os polos, mas o ano de aprovação não está claramente indicado, permanecendo NAO_ENCONTRADO.",OK,DOC0002
CE,UFC,Educação a Distância,Polo UAB - IPUEIRAS,Ipueiras,Licenciatura em Matematica,https://www.ufca.edu.br/cursos/graduacao/matematica/projeto-pedagogico/,https://documentos.ufca.edu.br/wp-folder/wp-content/uploads/2025/02/PPC-Licenciatura-2022.pdf,https://documentos.ufca.edu.br/wp-folder/wp-content/uploads/2025/02/PPC-Licenciatura-2022.pdf,OK_PDF,87A2A25D34E54C0D7D8FF8609AF3677ECEC509B47659E383EBCD188AE50D32FE,SIM,,2,INSTITUCIONAL_COMPARTILHADO,2023,POLOS_2__Juazeiro_do_Norte_Brejo_Santo,CE__Universidade_Federal_do_Cariri_UFCA__PRESENCIAL__POLOS_2__Juazeiro_do_Norte_Brejo_Santo__2023__DOC0008.pdf,c:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\CE\CE__Universidade_Federal_do_Cariri_UFCA__PRESENCIAL__POLOS_2__Juazeiro_do_Norte_Brejo_Santo__2023__DOC0008.pdf,OK_PDF,"O site indica explicitamente que o PPC vigente é o de 17/03/2023; o arquivo apontado está nomeado como PPC-Licenciatura-2022.pdf, exigindo conferência manual do conteúdo, mas, para fins de metadados, o ano_ppc é tomado da data de vigência informada (2023). Não há indicação de compartilhamento com outros campi.",OK,DOC0008
CE,UFC,Educação a Distância,Polo UAB - ARACOIABA,Aracoiaba,Licenciatura em Matematica,https://www.ufca.edu.br/cursos/graduacao/matematica-ead-uab-ufca/polos-e-vagas/,https://documentos.ufca.edu.br/doc/cead-ufca-projeto-pedagogico-curso-matematica-ead-uab-ufca-06-03-2023/,https://documentos.ufca.edu.br/doc/cead-ufca-projeto-pedagogico-curso-matematica-ead-uab-ufca-06-03-2023/,OK_PDF,EDE8080AD6618C4BF08C9B39231143232372498EFDA7FBA26B20084A863EE4A6,SIM,,5,INSTITUCIONAL_COMPARTILHADO,2023,POLO__Polo_UAB_ARACOIABA__Aracoiaba,CE__Universidade_Federal_do_Cariri_UFCA__EAD__POLOS_5__Iguatu_Ico_Brejo_Santo_Santa_Quiteria__2023__DOC0003.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\CE\CE__Universidade_Federal_do_Cariri_UFCA__EAD__POLOS_5__Iguatu_Ico_Brejo_Santo_Santa_Quiteria__2023__DOC0003.pdf,OK_PDF,"O PPC de 2023 é institucional para a Licenciatura em Matemática EaD e se aplica a todos os polos, incluindo Santa Quitéria; por isso PPC_COMPARTILHADO=SIM e ano_ppc=2023.",OK,DOC0003
CE,IFCE,Educação a Distância,Polo UAB - LIMOEIRO DO NORTE,Limoeiro do Norte,Licenciatura em Matematica,https://portal.ifce.edu.br/documents/4797/Fortaleza_Licenciatura_em_Matem%C3%A1tica_Projeto_Pedag%C3%B3gico_2023.pdf,https://portal.ifce.edu.br/documents/4797/Fortaleza_Licenciatura_em_Matem%C3%A1tica_Projeto_Pedag%C3%B3gico_2023.pdf,https://portal.ifce.edu.br/documents/4797/Fortaleza_Licenciatura_em_Matem%C3%A1tica_Projeto_Pedag%C3%B3gico_2023.pdf,OK_PDF,508B76B5B36886D9070432F2F5CF2465E743DE785D015F0CADD422A566F04066,NAO,,,INSTITUCIONAL_COMPARTILHADO,2023,POLO__Campus_Fortaleza__Fortaleza,CE__Instituto_Federal_de_Educacao_Ciencia_e_Tecnologia_do_Ceara_IFCE__PRESENCIAL__POLO__Campus_Fortaleza__Fortaleza__2023__DOC0015.pdf,c:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\CE\CE__Instituto_Federal_de_Educacao_Ciencia_e_Tecnologia_do_Ceara_IFCE__PRESENCIAL__POLO__Campus_Fortaleza__Fortaleza__2023__DOC0015.pdf,OK_PDF,PPC específico do Campus Fortaleza; não há indicação de que seja utilizado por outros campi. O ano 2023 está explícito no documento.,OK,DOC0015
CE,UECE,Educação Presencial,CAMPUS IGUATU,Iguatu,Licenciatura em Matematica,https://portal.ifce.edu.br/cursos/maracanau-licenciatura-em-matematica/,https://portal.ifce.edu.br/documents/2436/Anexo_Resolu%C3%A7%C3%A3o_58_-_2023.pdf,https://portal.ifce.edu.br/documents/2436/Anexo_Resolu%C3%A7%C3%A3o_58_-_2023.pdf,OK_PDF,DE9E3281D9D6104D757CC78231C3A2842151C0AB64DF2E6504BEE1F44F97DB98,NAO,,,POLO_ESPECIFICO,2023,POLO__Campus_Maranguape__Maranguape,CE__Instituto_Federal_de_Educacao_Ciencia_e_Tecnologia_do_Ceara_IFCE__PRESENCIAL__POLO__Campus_Maranguape__Maranguape__2023__DOC0016.pdf,c:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\CE\CE__Instituto_Federal_de_Educacao_Ciencia_e_Tecnologia_do_Ceara_IFCE__PRESENCIAL__POLO__Campus_Maranguape__Maranguape__2023__DOC0016.pdf,OK_PDF,"Apesar de o anexo de resolução tratar de PPC de Licenciatura em Matemática em 2023, não há evidência literal suficiente, no texto acessível, de que seja especificamente o PPC do Campus Maranguape; para evitar extrapolação, mantêm-se PPC_COMPARTILHADO e polos_relacionados como NAO_ENCONTRADO e recomenda-se validação manual junto ao campus ou à PROEN/IFCE.",OK,DOC0016
CE,UFC,Educação a Distância,Polo UAB - BREJO SANTO,Brejo Santo,Licenciatura em Matematica,https://prograd.ufc.br/pt/cursos-de-graduacao/matematica-modalidade-a-distancia/,NAO_ENCONTRADO,,NAO_ENCONTRADO,,NAO,,,POLO_ESPECIFICO,NAO_ENCONTRADO,,,,NAO_ENCONTRADO,"Há evidências em pesquisas externas de que Quixadá foi polo do curso a distância, porém o PPC da Licenciatura em Matemática EaD da UFC não está acessível em fonte oficial pública; não é possível registrar ano_ppc, URL de download ou compartilhamento com segurança.",VALIDACAO_MANUAL,
CE,UFC,Educação Presencial,Fortaleza,Fortaleza,Licenciatura em Matematica,https://www.uece.br/sate/cursos/graduacao/licenciatura-em-matematica/,https://www.uece.br/sate/wp-content/uploads/sites/58/2019/12/PPCMATEMATICA.pdf,https://www.uece.br/sate/wp-content/uploads/sites/58/2019/12/PPCMATEMATICA.pdf,OK_PDF,7BA65BC761752E37F131DA249467EB7B623E13013D932D7C7D58CB9170E9239D,SIM,,16,INSTITUCIONAL_COMPARTILHADO,2023,POLO__Fortaleza__Fortaleza,CE__Universidade_Estadual_do_Ceara_UECE__EAD__POLOS_16__Itarema_Lavras_da_Mangabeira_Piquet_Carneiro_Caninde_Quixeramobim_Quiterianopolis_Caucaia___NAO_ENCONTRADO__DOC0002.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\CE\CE__Universidade_Estadual_do_Ceara_UECE__EAD__POLOS_16__Itarema_Lavras_da_Mangabeira_Piquet_Carneiro_Caninde_Quixeramobim_Quiterianopolis_Caucaia___NAO_ENCONTRADO__DOC0002.pdf,"A página 'Projeto Pedagógico de Curso' da Licenciatura em Matemática (UFCA) informa 'IFE/UFCA - PPC Curso de Matemática - 17.03.2023. Projeto Pedagógico Vigente do Curso de Licenciatura em Matemática' com opção de baixar o documento, indicando PPC vigente associado ao curso presencial, ofertado no Instituto de Formação de Educadores em Juazeiro do Norte.","O link de download atualmente aponta para o arquivo PPC-Licenciatura-2022.pdf no repositório de documentos da UFCA, mas a própria página oficial indica que a versão vigente é a de 17/03/2023; considera-se o ano_ppc como 2023, requerendo, contudo, conferência manual do conteúdo do PDF para validar a correspondência entre data e versão.",OK,DOC0002
CE,IFCE,Educação a Distância,Polo UAB - SAO GONCALO DO AMARANTE,São Gonçalo do Amarante,Licenciatura em Matematica,,,,NAO_ENCONTRADO,,NAO,,,POLO_ESPECIFICO,,,,,NAO_ENCONTRADO,Sem match no consolidado anterior; requer nova busca oficial.,NOVA_BUSCA,
MA,IFMA,Educação Presencial,Campus São Luís-Monte Castelo,São Luís,Licenciatura em Matematica,http://www.ufma.br/portalUFMA/arquivo/Gpm4exdlwmLT3Bw.pdf,http://www.ufma.br/portalUFMA/arquivo/Gpm4exdlwmLT3Bw.pdf,http://www.ufma.br/portalUFMA/arquivo/Gpm4exdlwmLT3Bw.pdf,OK_PDF,082EDBCD6418A7265401EA110DDD0AB2F7D8C164C8AABC367401A4830DB1295E,SIM,,21,INSTITUCIONAL_COMPARTILHADO,2013,POLOS_21__Humberto_de_Campos_Imperatriz_Penalva_Bom_Jesus_das_Selvas_Candido_Mendes_Paraibano_Grajau,MA__Universidade_Federal_do_Maranhao_UFMA__EAD__POLOS_21__Humberto_de_Campos_Imperatriz_Penalva_Bom_Jesus_das_Selvas_Candido_Mendes_Paraibano_Grajau__2013__DOC0001.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\MA\MA__Universidade_Federal_do_Maranhao_UFMA__EAD__POLOS_21__Humberto_de_Campos_Imperatriz_Penalva_Bom_Jesus_das_Selvas_Candido_Mendes_Paraibano_Grajau__2013__DOC0001.pdf,"Na seção 'IDENTIFICAÇÃO DO PROJETO', o PPC de 2013 afirma que o curso de graduação da Licenciatura em Matemática a distância disponibilizará 700 vagas distribuídas em 14 polos presenciais, 'sendo 50 vagas por polo da Universidade Aberta do Brasil – UAB, nos seguintes municípios: Anapurus, Arari, Barra do Corda, Bom Jesus das Selvas, Carolina, Caxias, Codó, Coelho Neto, Colinas Fortaleza dos Nogueiras, Grajaú, Humberto de Campos, Imperatriz, Nina Rodrigues, Porto Franco,Santa Quitéria, São João dos Patos, Santo Antonio do Lopes Timbiras, São Luís e Santa Inês', o que explicita Humberto de Campos como um dos municípios/polos atendidos pelo curso de Licenciatura em Matemática EAD da UFMA.[web:65]","O documento 'PROJETO POLÍTICO PEDAGÓGICO – LICENCIATURA EM MATEMÁTICA (modalidade Educação a Distância)', datado de 2013 e emitido pelo CCET/DEMAT da UFMA, é o PPC institucional do curso de Licenciatura em Matemática EAD e vincula explicitamente o curso a diversos polos UAB, entre eles Humberto de Campos, com oferta de vagas iguais por polo.[web:65]",OK,DOC0001
MA,UFMA,Educação a Distância,Pólo de Apoio Presencial da UAB em Colinas,Colinas,Licenciatura em Matematica,https://portalpadrao.ufma.br/dted/documentos/arquivos/sei_1045373_nota_24.pdf,http://www.ufma.br/portalUFMA/arquivo/Gpm4exdlwmLT3Bw.pdf,http://www.ufma.br/portalUFMA/arquivo/Gpm4exdlwmLT3Bw.pdf,OK_PDF,082EDBCD6418A7265401EA110DDD0AB2F7D8C164C8AABC367401A4830DB1295E,SIM,,21,INSTITUCIONAL_COMPARTILHADO,2013,POLOS_21__Humberto_de_Campos_Imperatriz_Penalva_Bom_Jesus_das_Selvas_Candido_Mendes_Paraibano_Grajau,MA__Universidade_Federal_do_Maranhao_UFMA__EAD__POLOS_21__Humberto_de_Campos_Imperatriz_Penalva_Bom_Jesus_das_Selvas_Candido_Mendes_Paraibano_Grajau__2013__DOC0001.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\MA\MA__Universidade_Federal_do_Maranhao_UFMA__EAD__POLOS_21__Humberto_de_Campos_Imperatriz_Penalva_Bom_Jesus_das_Selvas_Candido_Mendes_Paraibano_Grajau__2013__DOC0001.pdf,"Relatório de gestão da UFMA referente a 2012 registra, no contexto da Licenciatura em Matemática EaD, o 'Polo Imperatriz: 17 alunos', em quadro que relaciona polos e quantitativo de estudantes da Licenciatura em Matemática 1º e 2º semestres, evidenciando a oferta da licenciatura em Matemática a distância no Polo Imperatriz.[web:508] Nota técnica nº 24/2024 da DTED/UFMA, em processo SEI, lista dados de eleição de representantes de turma com o campo 'Polo: Imperatriz' e 'Curso: Licenciatura em Matemática – Turma/ano de entrada: 2024.1', confirmando a continuidade do curso de Matemática EaD no polo.[web:510] O PPC institucional da Licenciatura em Matemática EaD é o 'PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM MATEMÁTICA NA MODALIDADE DE EDUCAÇÃO A DISTÂNCIA', datado de 2013.[web:65]","Estudo acadêmico sobre a criação do curso de Matemática EaD da UFMA, baseado no Projeto Político Pedagógico do curso, descreve que a licenciatura em Matemática EaD oferta 50 vagas por polo em diferentes polos UAB e lista Imperatriz entre os polos atendidos, juntamente com Anapurus, Arari, Barra do Corda, Bom Jesus das Selvas, Carolina, Caxias, Codó, Coelho Neto, Colinas, Fortaleza dos Nogueiras, Grajaú, Humberto de Campos, Nina Rodrigues, Porto Franco, Santa Quitéria, São João dos Patos, Santo Antônio do Lopes, Timbiras, São Luís e Santa Inês.[web:7] Não há indicação, em fontes oficiais da UFMA, de que existam PPCs específicos por polo; o PPC de 2013 é apresentado como projeto único da Licenciatura em Matemática EaD, razão pela qual ele é associado ao Pólo de Imperatriz com ppc_compartilhado=SIM e polos_relacionados conforme o conjunto de polos listados no estudo e no próprio PPC.[web:7][web:65][web:508][web:510]",OK,DOC0001
MA,UEMA,Educação Presencial,Centro de Estudos Superiores de Zé Doca,Zé Doca,Licenciatura em Matematica,http://www.ufma.br/portalUFMA/arquivo/CkP48TaArLX380h.pdf,http://www.ufma.br/portalUFMA/arquivo/Gpm4exdlwmLT3Bw.pdf,http://www.ufma.br/portalUFMA/arquivo/Gpm4exdlwmLT3Bw.pdf,OK_PDF,082EDBCD6418A7265401EA110DDD0AB2F7D8C164C8AABC367401A4830DB1295E,SIM,,9,INSTITUCIONAL_COMPARTILHADO,2013,POLOS_21__Humberto_de_Campos_Imperatriz_Penalva_Bom_Jesus_das_Selvas_Candido_Mendes_Paraibano_Grajau,MA__Universidade_Federal_do_Maranhao_UFMA__EAD__POLOS_21__Humberto_de_Campos_Imperatriz_Penalva_Bom_Jesus_das_Selvas_Candido_Mendes_Paraibano_Grajau__2013__DOC0001.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\MA\MA__Universidade_Federal_do_Maranhao_UFMA__EAD__POLOS_21__Humberto_de_Campos_Imperatriz_Penalva_Bom_Jesus_das_Selvas_Candido_Mendes_Paraibano_Grajau__2013__DOC0001.pdf,"O documento de 'Matrículas homologadas' da DTED/UFMA para o Edital nº 135/2020 lista explicitamente a 'LICENCIATURA EM MATEMÁTICA' com a identificação 'MATEMÁTICA/DTED – EAD' e relaciona entre os polos de oferta o 'POLO: PENALVA-MA', confirmando a existência do curso de Licenciatura em Matemática EAD no polo Penalva.[web:40] O PPC oficial de Licenciatura em Matemática na modalidade de educação a distância da UFMA, de 2013, identifica o curso como 'Curso de Graduação em Matemática' (Licenciatura, modalidade Educação a distância) e é o projeto pedagógico de referência para a oferta do curso EAD em diferentes polos, ainda que o texto do PPC cite originalmente outro conjunto de polos UAB.[web:65]","A associação entre o PPC de 2013 (Licenciatura em Matemática EAD da UFMA) e o polo Penalva baseia-se em dois documentos oficiais: (i) o PPC institucional de 2013, que define o Projeto Pedagógico do curso de Licenciatura em Matemática na modalidade a distância;[web:65] e (ii) o ato da DTED/UFMA que homologa as matrículas da Licenciatura em Matemática EAD em 2021, listando o 'POLO: PENALVA-MA' sob a sigla 'MATEMÁTICA/DTED – EAD', o que indica que o mesmo curso (e, portanto, o mesmo PPC) é ofertado de forma compartilhada em vários polos.[web:40] Não foi localizado um PPC mais recente específico por polo; por isso o ano_ppc foi mantido como 2013, correspondente ao PPC institucional disponível, recomendando-se validação interna caso exista versão atualizada não publicada.",OK,DOC0001
MA,IFMA,Educação a Distância,Campus São Luís-Monte Castelo,São Luís,Licenciatura em Matematica,https://www.uema.br/2022/12/uema-realiza-colacao-de-grau-do-polo-santa-ines-do-programa-ensinar/,NAO_ENCONTRADO,,NAO_ENCONTRADO,,NAO,,,POLO_ESPECIFICO,NAO_ENCONTRADO,,,,"Notícia oficial da UEMA relata a cerimônia de colação de grau do Polo Santa Inês do Programa Ensinar, indicando que a outorga de grau foi concedida a formandos dos cursos de História Licenciatura, Matemática Licenciatura e Ciências Biológicas, e que a oradora oficial era concluintes do curso de Matemática, confirmando a existência da Licenciatura em Matemática no Polo Santa Inês.[web:402] Outra notícia do Programa Ensinar registra atividades de 'Visita à aldeia Januária, curso de Matemática' em Santa Inês, reforçando a oferta do curso de Matemática pelo Programa Ensinar no município.[web:408]","O edital do Vestibular 2024 do Programa Ensinar, divulgado pelo Governo do Maranhão, lista para Santa Inês os cursos de Ciências Biológicas Licenciatura e Geografia Licenciatura, sem mencionar Matemática entre as ofertas desse ano específico.[web:414] Já a página 'Cursos' do Programa Ensinar traz, para o polo Santa Inês, as licenciaturas em Geografia e Ciências Biológicas, mas não inclui Matemática, sugerindo que o curso de Matemática Licenciatura pode ter sido ofertado em ciclos anteriores do programa e encerrado ou que a página não está atualizada.[web:226] Não foi localizado PPC público de Matemática Licenciatura do Programa Ensinar vinculado ao Polo Santa Inês (nem um PPC geral para Matemática Ensinar), razão pela qual ano_ppc, url_download_pdf e status_link foram mantidos como NAO_ENCONTRADO.",VALIDACAO_MANUAL,
MA,UFMA,Educação a Distância,Polo Penalva,Penalva,Licenciatura em Matematica,NAO_ENCONTRADO,NAO_ENCONTRADO,,NAO_ENCONTRADO,,NAO,,,POLO_ESPECIFICO,NAO_ENCONTRADO,,,,"Editais e documentos da UEMA sobre oferta EAD mencionam o 'Polo UAB Arari' como local de funcionamento de cursos da universidade, com endereço na Praça Balbino Machado, bairro Cruzeiro, Arari-MA,[web:362] e bases como o e-MEC também registram o 'Polo UAB - ARARI' como endereço vinculado à UEMA.[web:367][web:208] Entretanto, nem na página de cursos do Programa Ensinar nem nos editais consultados há referência explícita a oferta de Licenciatura em Matemática da UEMA no Polo UAB Arari, tampouco há PPC público de Matemática associado a esse polo.","O Edital nº 185/2025 – PROG/UEMA, referente a processo seletivo EAD da UEMA, lista o 'Polo UAB Arari - Centro de Capacitação Profissional e Curso Superior Leão Santos Neto' entre os locais de matrícula de calouros, especificando apenas o endereço físico do polo.[web:362] Páginas externas de orientação a estudantes indicam a UEMA em Arari como 'Polo UAB - Arari', mas não detalham os cursos ofertados, e a listagem de cursos do Programa Ensinar não mostra Matemática Licenciatura entre os cursos de Arari.[web:226][web:370] Sem documento oficial que vincule um curso de Licenciatura em Matemática da UEMA no Polo UAB Arari a um PPC identificado, todos os campos de PPC foram mantidos como NAO_ENCONTRADO.",VALIDACAO_MANUAL,
MA,IFMA,Educação Presencial,CAMPUS BURITICUPU,Buriticupu,Licenciatura em Matematica,NAO_ENCONTRADO,NAO_ENCONTRADO,,NAO_ENCONTRADO,,NAO,,,POLO_ESPECIFICO,NAO_ENCONTRADO,,,,"Documentos institucionais da UEMA descrevem a atuação da universidade por meio de campi e polos (incluindo polos do Programa Darcy Ribeiro e do Programa Ensinar), mas não foi localizado, em fonte oficial pública, um PPC específico de Licenciatura em Matemática associado a um polo em prédio público municipal no município de Anajatuba.[web:52][web:84]","A UEMA indica, em relatórios e documentos institucionais, a oferta de cursos de Ciências com habilitações em Matemática em polos do Programa Darcy Ribeiro, porém não há, em repositórios públicos consultados, um PPC acessível que relacione explicitamente a Licenciatura em Matemática a um polo instalado em 'PRÉDIO PÚBLICO MUNICIPAL' em Anajatuba. Para não inferir reutilização de PPCs de outros campi ou polos sem evidência literal, todos os campos de metadados específicos de PPC foram mantidos como NAO_ENCONTRADO, recomendando-se obtenção direta junto à PROG/UEMA ou coordenação do programa local.[web:52][web:84]",VALIDACAO_MANUAL,
MA,UEMA,Educação Presencial,PRÉDIO PÚBLICO MUNICIPAL,Anajatuba,Licenciatura em Matematica,http://www.ufma.br/portalUFMA/arquivo/Gpm4exdlwmLT3Bw.pdf,http://www.ufma.br/portalUFMA/arquivo/Gpm4exdlwmLT3Bw.pdf,http://www.ufma.br/portalUFMA/arquivo/Gpm4exdlwmLT3Bw.pdf,OK_PDF,082EDBCD6418A7265401EA110DDD0AB2F7D8C164C8AABC367401A4830DB1295E,SIM,,18,INSTITUCIONAL_COMPARTILHADO,2013,POLOS_21__Humberto_de_Campos_Imperatriz_Penalva_Bom_Jesus_das_Selvas_Candido_Mendes_Paraibano_Grajau,MA__Universidade_Federal_do_Maranhao_UFMA__EAD__POLOS_21__Humberto_de_Campos_Imperatriz_Penalva_Bom_Jesus_das_Selvas_Candido_Mendes_Paraibano_Grajau__2013__DOC0001.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\MA\MA__Universidade_Federal_do_Maranhao_UFMA__EAD__POLOS_21__Humberto_de_Campos_Imperatriz_Penalva_Bom_Jesus_das_Selvas_Candido_Mendes_Paraibano_Grajau__2013__DOC0001.pdf,"No PPC da Licenciatura em Matemática EAD, a UFMA registra que os cursos a distância abrangem 18 municípios polos UAB/UFMA e explicita a lista incluindo 'Bom Jesus das Selvas' entre os polos atendidos pelo curso de Licenciatura em Matemática na modalidade a distância.[web:5] Editais e resultados da DTED/UFMA para processos seletivos EaD, como o Edital nº 02/2024, apresentam 'Resultado Final Licenciatura em Matemática Cursos de Graduação Bom Jesus das Selvas', confirmando a oferta recente da licenciatura EAD em Matemática no polo Bom Jesus das Selvas.[web:249][web:257]","O PPC de 2013 é o projeto pedagógico institucional da Licenciatura em Matemática EAD da UFMA e vincula explicitamente Bom Jesus das Selvas como um dos polos UAB/UFMA de oferta do curso, junto com outros 17 municípios.[web:5] A DTED continua a utilizar o polo Bom Jesus das Selvas em editais de cursos de graduação EAD em Matemática (formação de professores), o que sugere manutenção do mesmo curso e PPC institucional; não foi encontrada, porém, versão atualizada do PPC em domínio público além do documento de 2013.[web:249][web:257]",OK,DOC0001
MA,UFMA,Educação a Distância,Pólo de Apoio Presencial da UAB em Humberto de Campos,Humberto de Campos,Licenciatura em Matematica,http://www.ufma.br/portalUFMA/arquivo/CkP48TaArLX380h.pdf,http://www.ufma.br/portalUFMA/arquivo/Gpm4exdlwmLT3Bw.pdf,http://www.ufma.br/portalUFMA/arquivo/Gpm4exdlwmLT3Bw.pdf,OK_PDF,082EDBCD6418A7265401EA110DDD0AB2F7D8C164C8AABC367401A4830DB1295E,SIM,,9,INSTITUCIONAL_COMPARTILHADO,2013,POLOS_21__Humberto_de_Campos_Imperatriz_Penalva_Bom_Jesus_das_Selvas_Candido_Mendes_Paraibano_Grajau,MA__Universidade_Federal_do_Maranhao_UFMA__EAD__POLOS_21__Humberto_de_Campos_Imperatriz_Penalva_Bom_Jesus_das_Selvas_Candido_Mendes_Paraibano_Grajau__2013__DOC0001.pdf,C:\Users\augus\Music\TCC\Data\new_date\pdfs_baixados\MA\MA__Universidade_Federal_do_Maranhao_UFMA__EAD__POLOS_21__Humberto_de_Campos_Imperatriz_Penalva_Bom_Jesus_das_Selvas_Candido_Mendes_Paraibano_Grajau__2013__DOC0001.pdf,"O documento de 'Matrículas homologadas' da UFMA para 2021-1 apresenta, na parte referente à Licenciatura em Matemática a distância, a linha 'POLO: CÂNDIDO MENDES-MA – ANO-PERÍODO INGRESSO: 2021-1 – MATEMÁTICA/DTED – EAD', seguida de lista de matrículas de discentes, confirmando turma de Matemática EAD no Polo Cândido Mendes.[web:40] O Relatório RAP (Relatório de Alunos por Polo) do SIGAA também organiza páginas por polo com cabeçalhos do tipo 'Pólo: CÂNDIDO MENDES-MA – Ano-Período Ingresso: 2021-1 – MATEMÁTICA/DTED - EAD', listando alunos do curso.[web:305]","O PPC institucional da Licenciatura em Matemática EAD da UFMA é o 'PROJETO PEDAGÓGICO DO CURSO DE LICENCIATURA EM MATEMÁTICA NA MODALIDADE DE EDUCAÇÃO A DISTÂNCIA', São Luís – MA, 2013, elaborado pelo CCET/DEMAT.[web:65] Como o curso de Matemática/DTED – EAD aparece simultaneamente em diferentes polos (Alto Parnaíba, Cândido Mendes, Grajaú, Loreto, Paraibano, Penalva, Viana, Cururupu e Urbano Santos) nos documentos de matrículas e no RAP, e não há PPCs distintos por polo, o mesmo PPC de 2013 é associado ao Polo Cândido Mendes com ppc_compartilhado=SIM.[web:40][web:305][web:65]",OK,DOC0001
